sim2sim_base_euler_roll,sim2sim_base_euler_pitch,sim2sim_base_euler_yaw,sim2sim_dof_pos_0,sim2sim_dof_pos_1,sim2sim_dof_pos_2,sim2sim_dof_pos_3,sim2sim_dof_pos_4,sim2sim_dof_pos_5,sim2sim_dof_pos_6,sim2sim_dof_pos_7,sim2sim_dof_pos_8,sim2sim_dof_pos_9,sim2sim_dof_pos_10,sim2sim_dof_pos_11,sim2sim_target_dof_pos_0,sim2sim_target_dof_pos_1,sim2sim_target_dof_pos_2,sim2sim_target_dof_pos_3,sim2sim_target_dof_pos_4,sim2sim_target_dof_pos_5,sim2sim_target_dof_pos_6,sim2sim_target_dof_pos_7,sim2sim_target_dof_pos_8,sim2sim_target_dof_pos_9,sim2sim_target_dof_pos_10,sim2sim_target_dof_pos_11
-1.967283559882326e-05,0.0013089874472836654,0.0004212992369926547,1.92401807066383e-21,3.8174704820590875e-22,6.69150667464187e-21,4.100979070236465e-20,-7.032082979514087e-20,-1.3808884113012468e-19,-2.6499822193597153e-20,-1.955086268211538e-20,8.30558405262149e-21,8.364008331118709e-20,-7.032082979514087e-20,2.5270966353793044e-19,-0.042130302637815475,-0.02139419876039028,0.04797247424721718,0.2730236053466797,0.02721252292394638,0.034133389592170715,-0.06864184141159058,0.06973616033792496,-0.07936793565750122,0.13388346135616302,-0.09022604674100876,-0.0563654899597168
-0.00479929649530659,0.010602703661595976,0.0069241379224673745,-0.07641090924810427,0.008077130910616952,0.012614456113130248,0.12646299151598728,-0.014440461867999192,0.017654355096926293,-0.04644504368250052,0.0012839725029609025,-0.038306805393414724,0.07462402734677925,-0.0568629338922276,-0.04058579819414845,-0.23179584741592407,0.07875300943851471,0.04113152623176575,0.29688379168510437,0.0170755572617054,0.1253722608089447,-0.17559577524662018,-0.0880567729473114,-0.10413515567779541,0.13109871745109558,-0.20038828253746033,-0.042637284845113754
-0.006055730419657752,0.028854874063914706,0.012805380437923545,-0.1753157032839117,0.0033609089429647624,0.017177864772652113,0.2592961527280266,-0.04224079242988335,0.07276562390925552,-0.10983519408714569,-0.01358578931858481,-0.09248871411042502,0.15460810644613193,-0.1493857803283371,-0.04040075330460113,-0.21006125211715698,0.08079014718532562,0.031156200915575027,0.4283423125743866,0.003272857517004013,0.123879075050354,-0.15242412686347961,-0.03008018061518669,-0.14742794632911682,0.22093898057937622,-0.22630426287651062,-0.0015662787482142448
-0.010193336294652256,0.03881504241317573,0.014094273361876946,-0.24525008120024536,0.0059196536586741165,0.015945114659113913,0.36235370998168964,-0.058845028716085136,0.09578978861212292,-0.1474613011633989,-0.0162196585752324,-0.09855331254566466,0.21550650296920126,-0.18931298534876212,-0.01179174415828537,-0.2348330318927765,0.053869739174842834,0.031598299741744995,0.39946213364601135,-0.024350276216864586,0.12920880317687988,-0.15228496491909027,-0.04343607649207115,-0.15315204858779907,0.21110837161540985,-0.24289298057556152,-0.0036678402684628963
-0.016314279855791397,0.019664229933304758,0.017397901351237095,-0.255653977002073,0.009336558176426464,0.011243192444218194,0.4170910629101055,-0.0766825089911534,0.10764868015619876,-0.1389010609338118,-0.018290901295108186,-0.10991644087995832,0.2463021571535828,-0.21158244936939072,-0.0023786402373338327,-0.18607237935066223,0.07437080889940262,-0.0053826384246349335,0.32838010787963867,-0.07234835624694824,0.12482575327157974,-0.14851334691047668,-0.047346603125333786,-0.13071584701538086,0.29412326216697693,-0.28136906027793884,0.03872312232851982
-0.012561211824309687,-0.005128219074043734,0.01623880685166027,-0.21364849840601985,0.005848897582856897,0.014076744469544721,0.4012986150025711,-0.09887076270237632,0.10809138464638236,-0.12767135772379315,-0.03007273832741451,-0.10697392007166306,0.2877536371165751,-0.24497109813567144,0.02566234466903523,-0.1719173640012741,0.03487386554479599,-0.018753603100776672,0.26508060097694397,-0.13267359137535095,0.1038099154829979,-0.14813123643398285,-0.044536616653203964,-0.11230087280273438,0.3562965989112854,-0.28102216124534607,0.05588216707110405
-0.00461169982178946,-0.020782572939130602,0.013017101359201033,-0.161352549512668,0.0010450801174409156,0.009075746815298734,0.34202887558793066,-0.13101601587237172,0.0960783781637595,-0.13416591224487112,-0.0452344661631033,-0.10763701955688262,0.3365900791477056,-0.2721334297477185,0.046028979097652155,-0.1444552093744278,0.04004961997270584,-0.016880270093679428,0.2440962791442871,-0.14583232998847961,0.08589774370193481,-0.16412729024887085,-0.044979240745306015,-0.10778850317001343,0.415867418050766,-0.2753528654575348,0.07234326750040054
0.00019336147049991612,-0.020042561312779424,0.013866770260397392,-0.1463610403806561,0.005032730779301979,0.0014405079151862195,0.3097741512162588,-0.14685359936049389,0.05290538004997129,-0.16103192740959604,-0.05560930167318,-0.1089639413793084,0.38642095629560524,-0.276406186979801,0.06408158082495478,-0.1689048856496811,0.06692428141832352,-0.013380244374275208,0.24936115741729736,-0.1260649859905243,0.09012890607118607,-0.16404157876968384,-0.03392431512475014,-0.1086614578962326,0.40426045656204224,-0.24771133065223694,0.08850672841072083
0.006398847667443916,-0.018511170811367,0.019804594204550226,-0.15349942269932534,0.0032649680141703698,-0.0030108771044784514,0.31861212589043403,-0.14822535249083046,0.02859280503362487,-0.17006402902104437,-0.06155353636935295,-0.10381104132166087,0.40394253294829885,-0.2564378744845492,0.08040687754339558,-0.1889832615852356,0.09639201313257217,-0.023225262761116028,0.24812795221805573,-0.12952102720737457,0.10067403316497803,-0.14660489559173584,-0.022951435297727585,-0.10129952430725098,0.41452816128730774,-0.22234788537025452,0.10061221569776535
0.010299745974313426,-0.020573756651085538,0.02272451664293632,-0.16092441844419714,0.001247775499577649,-0.005279601475178166,0.3330197938649687,-0.1542435503892493,0.03310342640423638,-0.1659303997118198,-0.05677883695191097,-0.09369325207676799,0.3961288231863549,-0.227117967495864,0.09339539276712495,-0.19399408996105194,0.1054132953286171,-0.01874784752726555,0.24709688127040863,-0.13695061206817627,0.08459021151065826,-0.12676292657852173,-0.003787122666835785,-0.09163747727870941,0.41981738805770874,-0.19147229194641113,0.11126434803009033
