train_base_euler_roll,train_base_euler_pitch,train_base_euler_yaw,train_dof_pos_0,train_target_dof_pos_0,train_dof_pos_1,train_target_dof_pos_1,train_dof_pos_2,train_target_dof_pos_2,train_dof_pos_3,train_target_dof_pos_3,train_dof_pos_4,train_target_dof_pos_4,train_dof_pos_5,train_target_dof_pos_5,train_dof_pos_6,train_target_dof_pos_6,train_dof_pos_7,train_target_dof_pos_7,train_dof_pos_8,train_target_dof_pos_8,train_dof_pos_9,train_target_dof_pos_9,train_dof_pos_10,train_target_dof_pos_10,train_dof_pos_11,train_target_dof_pos_11
-0.08747720718383789,0.006181871984153986,0.04376275837421417,-0.19036023318767548,-0.04544084519147873,-0.11999663710594177,-0.8303468823432922,-0.29337769746780396,-0.9251284599304199,0.356956422328949,0.20987355709075928,-0.006097825709730387,-0.010258863680064678,0.06331595778465271,-0.04051543027162552,-0.2826295495033264,-0.33971136808395386,0.12000041455030441,1.0421290397644043,0.2911239564418793,0.40978431701660156,0.497732937335968,0.48857107758522034,0.02923484519124031,0.10013808310031891,0.14997434616088867,2.3997111320495605
-0.08492374420166016,0.028858592733740807,0.051128651946783066,-0.18517214059829712,0.0437498539686203,-0.11804432421922684,-0.9026139378547668,-0.30001577734947205,-0.8843706250190735,0.2822742760181427,0.26316288113594055,-0.04983852058649063,0.09335270524024963,0.04280107840895653,0.03964785486459732,-0.32485800981521606,-0.39044755697250366,0.0960758775472641,1.080963134765625,0.29881158471107483,0.5579250454902649,0.5759223103523254,0.4513421952724457,0.0905599296092987,0.13866792619228363,0.15000051259994507,2.4049935340881348
-0.08296346664428711,0.04190681502223015,0.053968723863363266,-0.1857934594154358,0.032326556742191315,-0.11976981163024902,-0.9490422010421753,-0.3000442087650299,-1.0473252534866333,0.256613552570343,0.2455335408449173,-0.07775476574897766,0.04002077132463455,0.046821147203445435,0.11259718239307404,-0.33559417724609375,-0.3742775321006775,0.09115902334451675,1.1065670251846313,0.2988017201423645,0.6509637832641602,0.6028600335121155,0.557991087436676,0.11280853301286697,0.10070265829563141,0.15000459551811218,2.318894624710083
-0.08562374114990234,0.045288100838661194,0.05194653943181038,-0.19825711846351624,-0.08307937532663345,-0.11993986368179321,-1.035320520401001,-0.2999572157859802,-1.1219935417175293,0.2727763056755066,0.21203354001045227,-0.08565083146095276,0.0033893659710884094,0.045133594423532486,0.09915710240602493,-0.32109251618385315,-0.3458511531352997,0.12023415416479111,1.0466381311416626,0.2986612617969513,0.6652947068214417,0.5963169932365417,0.6168292760848999,0.11839436739683151,0.09814174473285675,0.1499999612569809,2.378906726837158
-0.0839529037475586,0.042992353439331055,0.052717749029397964,-0.19623903930187225,-0.1095023974776268,-0.12001723796129227,-0.9712699055671692,-0.29991060495376587,-1.1004167795181274,0.27235811948776245,0.169895738363266,-0.08416913449764252,-0.043671540915966034,0.02165818400681019,0.16384358704090118,-0.2924353778362274,-0.37469589710235596,0.12005463242530823,0.9894367456436157,0.29864463210105896,0.6617563366889954,0.5692130923271179,0.6558245420455933,0.10335365682840347,0.07280503213405609,0.1499941498041153,2.2590363025665283
-0.0868997573852539,0.04200080782175064,0.05251048132777214,-0.1985258311033249,-0.11129444092512131,-0.11988690495491028,-1.0771238803863525,-0.29997745156288147,-1.0117346048355103,0.28069737553596497,0.10162397474050522,-0.08930709958076477,-0.045451123267412186,0.03596441447734833,0.19357866048812866,-0.27534881234169006,-0.37166041135787964,0.1199670061469078,1.036596417427063,0.2987269461154938,0.6758235692977905,0.5546450614929199,0.6027398109436035,0.10897591710090637,0.11129975318908691,0.1500006765127182,2.2153005599975586
-0.08969259262084961,0.042077045887708664,0.05194452032446861,-0.20092080533504486,-0.07715339213609695,-0.11982571333646774,-1.2775723934173584,-0.29994910955429077,-1.1786812543869019,0.2865775227546692,0.1295648217201233,-0.09181003272533417,-0.1094776839017868,0.05806262791156769,0.1534964144229889,-0.2703755497932434,-0.3676128685474396,0.11989535391330719,1.2077361345291138,0.2987120449542999,0.7614489197731018,0.5567994117736816,0.5681524276733398,0.12153089046478271,0.12513309717178345,0.14997945725917816,2.221308469772339
-0.09113693237304688,0.041526615619659424,0.05151911824941635,-0.2002883106470108,-0.16192682087421417,-0.11980079114437103,-1.3652560710906982,-0.2998947203159332,-1.169098973274231,0.28891679644584656,0.11852739751338959,-0.09620466828346252,-0.15574297308921814,0.07543924450874329,0.13017982244491577,-0.26997292041778564,-0.34267088770866394,0.11988222599029541,1.2098729610443115,0.29869964718818665,0.8031250238418579,0.5646354556083679,0.5793837308883667,0.13423332571983337,0.15981364250183105,0.14999963343143463,2.2611231803894043
-0.09116029739379883,0.03927155211567879,0.05175982788205147,-0.19434432685375214,-0.060295481234788895,-0.11977237462997437,-1.4058563709259033,-0.2999871075153351,-1.2017929553985596,0.2842484712600708,0.16410572826862335,-0.0928267315030098,-0.10684198141098022,0.08760643750429153,0.14585378766059875,-0.26815396547317505,-0.3202325105667114,0.11987939476966858,1.2564340829849243,0.29872703552246094,0.8179563879966736,0.5696999430656433,0.5632678866386414,0.1431930512189865,0.18499906361103058,0.14997495710849762,2.2092275619506836
-0.09099912643432617,0.03320922330021858,0.052325766533613205,-0.1817469596862793,-0.02997169829905033,-0.11967821419239044,-1.3882073163986206,-0.2999500036239624,-1.1649608612060547,0.280036985874176,0.11320589482784271,-0.0989864319562912,-0.07932111620903015,0.10378551483154297,0.2840574085712433,-0.2593801021575928,-0.31536322832107544,0.11981935799121857,1.2495208978652954,0.2987699508666992,0.8592506051063538,0.5668269395828247,0.5511295199394226,0.15925949811935425,0.21393899619579315,0.15000586211681366,2.050089120864868
-0.0919184684753418,0.024213185533881187,0.052972886711359024,-0.163163959980011,-0.10147365927696228,-0.1198580339550972,-1.4356614351272583,-0.30002066493034363,-1.1741855144500732,0.27263471484184265,0.08669155091047287,-0.09670493006706238,-0.07628342509269714,0.1420421451330185,0.29201674461364746,-0.24393852055072784,-0.26833269000053406,0.11981113255023956,1.2874364852905273,0.2987590730190277,0.8895129561424255,0.5549727082252502,0.5156580209732056,0.17780999839305878,0.22140781581401825,0.15000033378601074,2.0201416015625
-0.09029531478881836,0.01685907132923603,0.051185041666030884,-0.1433415710926056,-0.1088021844625473,-0.11972027271986008,-1.4653149843215942,-0.30002155900001526,-1.1903717517852783,0.26008498668670654,0.11051513999700546,-0.10068371891975403,-0.025011170655488968,0.14979341626167297,0.2742716670036316,-0.23596137762069702,-0.2781451344490051,0.11984115839004517,1.4003134965896606,0.29872187972068787,0.8832748532295227,0.5473712682723999,0.5423245429992676,0.19797120988368988,0.2089039534330368,0.15000218152999878,2.0103869438171387
-0.08601856231689453,0.013756041415035725,0.05081907659769058,-0.12853077054023743,-0.10980057716369629,-0.11982229351997375,-1.3247864246368408,-0.30014196038246155,-1.2273191213607788,0.24016615748405457,0.12057655304670334,-0.09413321316242218,0.036043643951416016,0.14755631983280182,0.37992921471595764,-0.23790115118026733,-0.2643764317035675,0.11990863084793091,1.394910216331482,0.2987145185470581,0.8976014256477356,0.5472251772880554,0.5505243539810181,0.2074505090713501,0.2230803519487381,0.15000347793102264,2.1068649291992188
-0.08202600479125977,0.013081930577754974,0.05128253996372223,-0.1181051954627037,-0.0474618524312973,-0.11980294436216354,-1.3639675378799438,-0.30013713240623474,-1.1650341749191284,0.22134098410606384,0.14554621279239655,-0.08587677776813507,0.02526899240911007,0.14809580147266388,0.38587817549705505,-0.2445797324180603,-0.2961242198944092,0.11989137530326843,1.414599061012268,0.2986985146999359,0.9117135405540466,0.5455611944198608,0.5472033619880676,0.22733516991138458,0.248176708817482,0.15000340342521667,2.091991424560547
-0.0779871940612793,0.014494153670966625,0.05144217237830162,-0.1111670508980751,-0.02385050803422928,-0.11976510286331177,-1.3952058553695679,-0.30011093616485596,-1.1194497346878052,0.20316368341445923,0.13087895512580872,-0.07701879739761353,0.0007346626371145248,0.14911752939224243,0.4031597673892975,-0.2588607370853424,-0.3504771292209625,0.1198790967464447,1.39075767993927,0.2986923158168793,0.9248935580253601,0.5465479493141174,0.5452783703804016,0.2530466914176941,0.27472400665283203,0.150003582239151,1.9942989349365234
-0.07374238967895508,0.0162197295576334,0.0517401397228241,-0.10540276020765305,-0.030643248930573463,-0.11978158354759216,-1.408872127532959,-0.30016693472862244,-1.1397535800933838,0.18606427311897278,0.11720306426286697,-0.06838039308786392,-0.011226138100028038,0.14848214387893677,0.41472169756889343,-0.27739259600639343,-0.3040158450603485,0.11989370733499527,1.378383755683899,0.29867663979530334,0.9126142859458923,0.551699161529541,0.5359634757041931,0.27158495783805847,0.2800929546356201,0.15000352263450623,1.9722154140472412
-0.06966686248779297,0.01628400757908821,0.05192068964242935,-0.09820384532213211,-0.06086516007781029,-0.11976902186870575,-1.4117299318313599,-0.3001130521297455,-1.093833565711975,0.17106904089450836,0.09419068694114685,-0.06167254596948624,-0.019200079143047333,0.14915920794010162,0.4365101158618927,-0.29338133335113525,-0.3093498647212982,0.11988631635904312,1.3712619543075562,0.29867446422576904,0.905350923538208,0.5556386709213257,0.5334301590919495,0.2803073823451996,0.2821178436279297,0.15000350773334503,1.8845030069351196
-0.06572151184082031,0.014732821844518185,0.05216275900602341,-0.08970793336629868,-0.05935102701187134,-0.11976154148578644,-1.3834537267684937,-0.3000524938106537,-1.0851616859436035,0.1582350879907608,0.08390473574399948,-0.05678798630833626,-0.010352072305977345,0.1497175693511963,0.4611777067184448,-0.30422961711883545,-0.3109382092952728,0.11987946182489395,1.3475936651229858,0.2986791729927063,0.8911322951316833,0.552804708480835,0.5380440950393677,0.28354647755622864,0.28654778003692627,0.15000377595424652,1.8521593809127808
-0.06196880340576172,0.012186001054942608,0.05264155939221382,-0.0811963751912117,-0.03617328405380249,-0.11975854635238647,-1.3686678409576416,-0.3001245856285095,-1.0678949356079102,0.1482183039188385,0.07184166461229324,-0.053685277700424194,-0.020000724121928215,0.14921118319034576,0.4687553942203522,-0.31116586923599243,-0.32925114035606384,0.11988890916109085,1.340646505355835,0.2986642122268677,0.8784279823303223,0.5442878603935242,0.5529071092605591,0.28440049290657043,0.2871718406677246,0.15000353753566742,1.784781813621521
-0.058409690856933594,0.008842265233397484,0.053106844425201416,-0.07303345203399658,-0.01931864023208618,-0.11976519227027893,-1.3554372787475586,-0.30020466446876526,-1.067311406135559,0.14132638275623322,0.06304998695850372,-0.05254917964339256,-0.022277578711509705,0.14862501621246338,0.4798467755317688,-0.31743940711021423,-0.33798128366470337,0.11989933997392654,1.3353279829025269,0.29866480827331543,0.8657781481742859,0.5370485782623291,0.5562971234321594,0.2856754958629608,0.2848392724990845,0.15000391006469727,1.7437989711761475
-0.055062294006347656,0.004732024390250444,0.05332595109939575,-0.06503283977508545,-0.03771040216088295,-0.1197730228304863,-1.3410314321517944,-0.30013933777809143,-1.0650725364685059,0.13732576370239258,0.06521643698215485,-0.053400974720716476,-0.01970823109149933,0.14917345345020294,0.49094027280807495,-0.3228735029697418,-0.33526116609573364,0.1198987141251564,1.3364174365997314,0.2986726462841034,0.8453353047370911,0.5305854082107544,0.5638331770896912,0.2867979407310486,0.29107391834259033,0.1500045657157898,1.7485032081604004
-0.051842689514160156,-0.00018453598022460938,0.05353103205561638,-0.05707664415240288,-0.03187844902276993,-0.11975403130054474,-1.3437163829803467,-0.30010998249053955,-1.0282336473464966,0.13584117591381073,0.0589275099337101,-0.05594101548194885,-0.02670770138502121,0.14935310184955597,0.47985056042671204,-0.32665425539016724,-0.34291940927505493,0.11989817023277283,1.3215222358703613,0.29866886138916016,0.8345353603363037,0.5241696238517761,0.5761600136756897,0.29003405570983887,0.29270631074905396,0.15000441670417786,1.6689584255218506
-0.04850435256958008,-0.005303382873535156,0.053891535848379135,-0.04950832948088646,-0.03429373353719711,-0.11959942430257797,-1.2874637842178345,-0.30006706714630127,-0.9996873736381531,0.13477204740047455,0.050022900104522705,-0.0540970116853714,-0.013150321319699287,0.15015928447246552,0.48251891136169434,-0.3325897753238678,-0.3418395519256592,0.11986923962831497,1.2736527919769287,0.2986762225627899,0.8098567724227905,0.5266562104225159,0.5835498571395874,0.29307544231414795,0.29717129468917847,0.15000851452350616,1.6393014192581177
-0.0451655387878418,-0.010029792785644531,0.05444643273949623,-0.04413928464055061,-0.04677040874958038,-0.1197073832154274,-1.2735204696655273,-0.3001716434955597,-0.9611281752586365,0.13740815222263336,0.04166891425848007,-0.05664975196123123,-0.03220096230506897,0.1488029807806015,0.47133582830429077,-0.34251224994659424,-0.33763206005096436,0.1198773980140686,1.230529546737671,0.29866692423820496,0.7923693656921387,0.5413574576377869,0.5873932242393494,0.2901345193386078,0.29884010553359985,0.15000417828559875,1.5890614986419678
-0.041748046875,-0.01569080352783203,0.054786693304777145,-0.03764302656054497,-0.03639522194862366,-0.11976828426122665,-1.2525715827941895,-0.30026549100875854,-0.9433161616325378,0.14134348928928375,0.03365832194685936,-0.06248244270682335,-0.039624057710170746,0.1483461707830429,0.46787726879119873,-0.35093462467193604,-0.33346235752105713,0.11991090327501297,1.208890438079834,0.29866692423820496,0.775844395160675,0.5593627095222473,0.5891739130020142,0.29528069496154785,0.2990654706954956,0.15000374615192413,1.5487980842590332
-0.038156986236572266,-0.02234935760498047,0.05478217452764511,-0.029484855011105537,-0.044335853308439255,-0.1197638288140297,-1.273290991783142,-0.30011093616485596,-0.9230363965034485,0.14535343647003174,0.026938073337078094,-0.06906472146511078,-0.051358457654714584,0.14929887652397156,0.4501883387565613,-0.3562426269054413,-0.34478285908699036,0.11988169699907303,1.215328574180603,0.2986626625061035,0.7741273045539856,0.5782649517059326,0.6032306551933289,0.3049337565898895,0.29953932762145996,0.15000362694263458,1.5231027603149414
-0.03423500061035156,-0.028755664825439453,0.05494493246078491,-0.021259566769003868,-0.033958710730075836,-0.1197657510638237,-1.289919137954712,-0.3001331388950348,-0.9186736941337585,0.1486138552427292,0.02914772555232048,-0.0753507912158966,-0.047964468598365784,0.14944496750831604,0.42532089352607727,-0.35864830017089844,-0.3543325662612915,0.1198793426156044,1.2316813468933105,0.29866117238998413,0.7694517970085144,0.5933185815811157,0.6085901856422424,0.31689032912254333,0.2967187762260437,0.1500035524368286,1.4945452213287354
-0.029906272888183594,-0.03470563888549805,0.05495886877179146,-0.012881182134151459,-0.029217734932899475,-0.11974181979894638,-1.250840663909912,-0.30015164613723755,-0.8931562304496765,0.1504046618938446,0.031537964940071106,-0.08082947880029678,-0.045166172087192535,0.14896444976329803,0.40237948298454285,-0.35552284121513367,-0.35418349504470825,0.11986923962831497,1.1826120615005493,0.29864874482154846,0.7602484822273254,0.598524808883667,0.6196692585945129,0.31658250093460083,0.29365670680999756,0.1500026434659958,1.441408395767212
-0.023641109466552734,-0.03895711898803711,0.05443143472075462,-0.006200450472533703,-0.025167221203446388,-0.11992266029119492,-1.2048543691635132,-0.30009952187538147,-0.8715957403182983,0.1532777100801468,0.00982943270355463,-0.09481675177812576,-0.0651620477437973,0.14574624598026276,0.37300819158554077,-0.35358160734176636,-0.356325626373291,0.1199829950928688,1.125472903251648,0.29856446385383606,0.758198618888855,0.6040327548980713,0.6426969766616821,0.3080010712146759,0.2864556908607483,0.15000130236148834,1.3453919887542725
-0.01883411407470703,-0.041802406311035156,0.05474439263343811,-0.0011234735138714314,-0.01891806349158287,-0.11971767246723175,-1.1767641305923462,-0.3000541627407074,-0.8483000993728638,0.15321601927280426,-0.0021887635812163353,-0.09881561994552612,-0.06971518695354462,0.14882764220237732,0.3733474314212799,-0.352472186088562,-0.34940779209136963,0.11982817202806473,1.1003615856170654,0.2986367344856262,0.7387703657150269,0.6124642491340637,0.6492193341255188,0.29604318737983704,0.2831031084060669,0.15000133216381073,1.3129136562347412
-0.012906074523925781,-0.04331159591674805,0.05459865927696228,0.0036079706624150276,-0.041253335773944855,-0.119769386947155,-1.1777737140655518,-0.3001023232936859,-0.8276252746582031,0.15005603432655334,-0.00778490025550127,-0.10079217702150345,-0.044979698956012726,0.14780831336975098,0.337860107421875,-0.35344839096069336,-0.3331899344921112,0.11987621337175369,1.0436251163482666,0.2986367642879486,0.7523492574691772,0.6248646378517151,0.6595908403396606,0.28908732533454895,0.2844037413597107,0.1500016450881958,1.2621214389801025
-0.006510257720947266,-0.04377174377441406,0.05438416451215744,0.008236536756157875,-0.041408613324165344,-0.11977002024650574,-1.1687511205673218,-0.30015307664871216,-0.813016414642334,0.14436359703540802,-0.019251275807619095,-0.10135468095541,-0.0499185174703598,0.14786623418331146,0.30680835247039795,-0.35248106718063354,-0.3264961838722229,0.11986356973648071,1.0181894302368164,0.29865044355392456,0.7507155537605286,0.6350927948951721,0.6671373248100281,0.2812299132347107,0.2761927843093872,0.15000177919864655,1.1589722633361816
0.0004353925760369748,-0.043170928955078125,0.05394843593239784,0.012608842924237251,0.0021410349290817976,-0.11974227428436279,-1.122789740562439,-0.3001231253147125,-0.7860196828842163,0.13641181588172913,-0.019847333431243896,-0.10065985471010208,-0.05099138244986534,0.14828579127788544,0.29091501235961914,-0.3503637909889221,-0.337544322013855,0.11984759569168091,1.0069499015808105,0.29865342378616333,0.7411867380142212,0.6442677974700928,0.6716800928115845,0.2810373902320862,0.27389806509017944,0.15000151097774506,1.0680595636367798
0.008210399188101292,-0.04262828826904297,0.053603485226631165,0.018747711554169655,0.00843717809766531,-0.11976499855518341,-1.150887131690979,-0.30009961128234863,-0.7728122472763062,0.1251576691865921,-0.029285050928592682,-0.09846162796020508,-0.05495472997426987,0.147727832198143,0.2550092935562134,-0.3451175391674042,-0.33183303475379944,0.11985690891742706,0.9724427461624146,0.2986432611942291,0.7630897164344788,0.6531475782394409,0.6729601621627808,0.2775746285915375,0.27033066749572754,0.15000110864639282,0.9335764050483704
0.016649994999170303,-0.042992591857910156,0.05312114581465721,0.028155965730547905,0.030154338106513023,-0.11974434554576874,-1.1694949865341187,-0.30004796385765076,-0.7369643449783325,0.1103055477142334,-0.02851133421063423,-0.0951724424958229,-0.055416204035282135,0.14818862080574036,0.22046175599098206,-0.3342350423336029,-0.331687867641449,0.11982837319374084,0.9311554431915283,0.2986435890197754,0.7729189395904541,0.6573507785797119,0.6635499596595764,0.267165869474411,0.2664468288421631,0.15000061690807343,0.7669111490249634
0.02598918229341507,-0.04236555099487305,0.0527227483689785,0.037619829177856445,0.032606206834316254,-0.11994475871324539,-1.3055369853973389,-0.2999935448169708,-0.6931098699569702,0.09027905762195587,-0.006818951107561588,-0.07941918075084686,-0.08559694141149521,0.14899037778377533,0.1504494845867157,-0.3240503966808319,-0.2894197702407837,0.11976470798254013,0.8188794255256653,0.29864850640296936,0.8355624675750732,0.6603702902793884,0.6084296107292175,0.26226842403411865,0.2831246852874756,0.14998988807201385,0.3640668988227844
0.034757956862449646,-0.03971672058105469,0.0521995835006237,0.04242304340004921,0.06612714380025864,-0.11972513049840927,-1.4513615369796753,-0.30000507831573486,-0.6371622681617737,0.0766037330031395,0.05400320515036583,-0.07570744305849075,-0.11079298704862595,0.14920449256896973,0.09129582345485687,-0.3155365288257599,-0.2466995120048523,0.11983530223369598,0.7243119478225708,0.29863664507865906,0.8875705599784851,0.6578627228736877,0.5171319842338562,0.2675435245037079,0.31479424238204956,0.15000031888484955,0.01762459985911846
0.042994264513254166,-0.03733539581298828,0.05099304020404816,0.04567830264568329,0.09476718306541443,-0.1196841448545456,-1.6489155292510986,-0.2999992370605469,-0.5632420778274536,0.06975562870502472,0.15507163107395172,-0.08351795375347137,-0.17090755701065063,0.1466296762228012,0.044728025794029236,-0.29929912090301514,-0.20471209287643433,0.11989196389913559,0.6058918833732605,0.29960763454437256,0.9412822723388672,0.6342377066612244,0.3796985447406769,0.2845079004764557,0.3248412609100342,0.14999018609523773,-0.45997950434684753
0.04516008123755455,-0.041005611419677734,0.052761223167181015,0.031228026375174522,0.09186626225709915,-0.11994440853595734,-2.3380794525146484,-0.3000034689903259,-0.546486496925354,0.1436980664730072,0.5586310625076294,-0.1752239316701889,-0.30424764752388,0.15000000596046448,0.1891932189464569,-0.2431899905204773,-0.11115358769893646,0.12000100314617157,0.5100044012069702,0.2996804416179657,1.0155935287475586,0.5651829242706299,-0.056476932018995285,0.23031070828437805,0.25974464416503906,-0.055874861776828766,-1.4920686483383179
0.040507812052965164,-0.04862499237060547,0.056932780891656876,-0.0011489447206258774,-0.023008888587355614,-0.119662806391716,-3.311506509780884,-0.3000234365463257,-0.8216246962547302,0.2878653407096863,0.6004282832145691,-0.22019335627555847,-0.24952192604541779,0.15000003576278687,0.8357573747634888,-0.15086200833320618,-0.11703819036483765,0.11743701994419098,0.7656956911087036,0.30005982518196106,0.9489536285400391,0.47372186183929443,-0.07588467001914978,0.08297629654407501,-0.1013529896736145,-0.1500033438205719,-2.1389005184173584
0.026630209758877754,-0.0533757209777832,0.05937236174941063,-0.03669134899973869,-0.11275448650121689,-0.11975519359111786,-3.702138900756836,-0.3000180423259735,-0.9591331481933594,0.43341442942619324,0.4152768850326538,-0.19776847958564758,-0.13656185567378998,0.15000002086162567,1.113240361213684,-0.05322547256946564,-0.04170924425125122,0.1198110580444336,0.7085652947425842,0.30000975728034973,0.927004337310791,0.33903756737709045,0.02530071511864662,-0.020663168281316757,-0.12337776273488998,-0.1499377340078354,-2.290130376815796
